Date,Open,High,Low,Close,Volume
24.11.2025 18:10:00,"272,25","273,25",270,"270,25",33487074
25.11.2025 18:10:00,271,279,270,"273,25",53946056
26.11.2025 18:10:00,"273,75","275,25","272,75","274,25",32243168
27.11.2025 18:10:00,276,"276,5","272,5","272,5",24662646
28.11.2025 18:10:00,"272,75","276,75","271,5","272,75",31495812
01.12.2025 18:10:00,272,"277,25","271,5","276,5",29348256
02.12.2025 18:10:00,277,"281,75","276,25",279,38452648
03.12.2025 18:10:00,"281,25","283,5","275,5","275,5",35791929
04.12.2025 18:10:00,"275,5","277,25","269,25",270,31922352
05.12.2025 18:10:00,270,"271,75","267,75","270,25",25259577
08.12.2025 18:10:00,"271,75","273,75","271,75","272,25",30892643
09.12.2025 18:10:00,273,"273,25","270,5","271,5",27160617
10.12.2025 18:10:00,272,"275,75","270,25","270,5",37191224
11.12.2025 18:10:00,"271,25","272,5","269,25","269,5",27746236
12.12.2025 18:10:00,"270,75","274,5","270,75","272,25",27438909
15.12.2025 18:10:00,"273,25","276,25",272,"274,25",34556393
16.12.2025 18:10:00,"274,5",276,"272,25","273,25",36677565
17.12.2025 18:10:00,"273,25",275,271,274,35624064
18.12.2025 18:10:00,"274,5","277,25","273,25","274,5",38604691
19.12.2025 18:10:00,275,"277,75","273,75","277,25",38159581
22.12.2025 18:10:00,"277,75","278,5","271,75",272,31216523
23.12.2025 18:10:00,"271,75",272,270,"270,5",23713128
24.12.2025 18:10:00,271,"272,5","269,25","271,25",26074191
25.12.2025 18:10:00,"272,5","273,5",271,"271,25",12977291
26.12.2025 18:10:00,"271,25","271,5","267,25",268,22195231
29.12.2025 18:10:00,"268,25",269,"262,75","264,5",31535713
30.12.2025 18:10:00,265,"269,75","264,75","267,75",32525018
31.12.2025 18:10:00,"268,5","269,75","267,25","268,5",20565368
02.01.2026 18:10:00,271,"274,25","269,75","274,25",28891002
05.01.2026 18:10:00,"274,25",279,"272,5","277,75",38929858
06.01.2026 18:10:00,279,"289,25",279,"288,5",60291603
07.01.2026 18:10:00,"289,5","295,25","287,5","290,75",71173468
08.01.2026 18:10:00,291,"295,75","286,5","294,5",60705169
09.01.2026 18:10:00,296,298,"290,25","291,5",51357969
12.01.2026 18:10:00,"291,75","294,5","289,25","291,5",49228010
13.01.2026 18:10:00,292,"292,5","285,75",287,50345679
14.01.2026 18:10:00,"288,5",289,"279,5","280,25",47676029
15.01.2026 18:10:00,"280,75","288,75","280,5","287,75",52640730
16.01.2026 18:10:00,"290,5","295,5","288,5",292,52808497
