Date,Open,High,Low,Close,Volume
08.09.2025 18:10:00,"173,8","175,6",172,"173,5",14491964
09.09.2025 18:10:00,"173,5","174,5","170,8","173,7",23875219
10.09.2025 18:10:00,"180,1","180,9","174,6","177,4",39929582
11.09.2025 18:10:00,"177,4","177,7","171,1","172,1",24580157
12.09.2025 18:10:00,"172,1","176,9","171,3","173,9",21574800
15.09.2025 18:10:00,"173,7","186,4","171,9","185,2",39453729
16.09.2025 18:10:00,"185,2","196,5","184,8","195,2",53887807
17.09.2025 18:10:00,"195,2","199,3","194,1","194,1",31237472
18.09.2025 18:10:00,"194,6","196,8","191,4","192,2",20834723
19.09.2025 18:10:00,"192,4","204,4","191,7","204,4",45499411
22.09.2025 18:10:00,210,"218,2","205,3","213,6",68105717
23.09.2025 18:10:00,"212,8","214,5","209,3","211,2",31683071
24.09.2025 18:10:00,"211,6","217,8","207,6","217,5",41049717
25.09.2025 18:10:00,219,"220,8","215,6","218,3",35589650
26.09.2025 18:10:00,218,"222,3","214,1","217,3",44830105
29.09.2025 18:10:00,"217,3","220,5","213,6","216,3",28386846
30.09.2025 18:10:00,"216,5","219,1","213,3",215,39223793
01.10.2025 18:10:00,"215,1","218,7","207,1","218,1",41278766
02.10.2025 18:10:00,"218,2","221,9",216,217,28112699
03.10.2025 18:10:00,"218,2","219,6","212,9","216,1",24107108
06.10.2025 18:10:00,"216,2","217,2",213,"215,2",20279138
07.10.2025 18:10:00,"215,4",217,"206,5","209,5",32163159
08.10.2025 18:10:00,"209,4","216,2","208,4","215,6",27020145
09.10.2025 18:10:00,215,"223,3","209,5","219,2",40301031
10.10.2025 18:10:00,"219,2",220,"212,1","213,5",29717793
13.10.2025 18:10:00,"211,3","215,9","209,6",214,19071746
14.10.2025 18:10:00,214,"216,9","210,1",212,20036093
15.10.2025 18:10:00,"212,1","212,5","203,1","207,5",33134559
16.10.2025 18:10:00,"207,4","210,6","203,8",204,22182650
17.10.2025 18:10:00,204,"205,1","193,6","194,9",28317714
